,case:Rfp_id,concept:name,time:timestamp_end,org:role,event:id,time:timestamp_start
9062,request for payment 43417,Permit FINAL_APPROVED by SUPERVISOR,2018-04-10 13:10:54+00:00,SUPERVISOR,1,2018-04-10 09:27:39+00:00
9063,request for payment 43417,Request For Payment SUBMITTED by EMPLOYEE,2018-05-01 16:17:02+00:00,EMPLOYEE,2,2018-04-10 13:10:54+00:00
9064,request for payment 43417,Request For Payment APPROVED by ADMINISTRATION,2018-05-01 16:17:14+00:00,ADMINISTRATION,21,2018-05-01 16:17:02+00:00
9065,request for payment 43417,Request For Payment APPROVED by BUDGET OWNER,2018-05-03 14:39:34+00:00,BUDGET OWNER,22,2018-05-01 16:17:14+00:00
9066,request for payment 43417,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-03 15:29:05+00:00,SUPERVISOR,3,2018-05-03 14:39:34+00:00
9067,request for payment 43417,Request Payment,2018-05-08 07:39:26+00:00,UNDEFINED,6,2018-05-03 15:29:05+00:00
9068,request for payment 43417,Payment Handled,2018-05-14 17:31:23+00:00,UNDEFINED,7,2018-05-08 07:39:26+00:00
9069,request for payment 43419,Permit SUBMITTED by EMPLOYEE,2018-04-09 13:42:13+00:00,EMPLOYEE,0,2018-04-09 13:42:13+00:00
9070,request for payment 43419,Permit APPROVED by ADMINISTRATION,2018-04-09 13:43:27+00:00,ADMINISTRATION,24,2018-04-09 13:42:13+00:00
9071,request for payment 43419,Permit APPROVED by BUDGET OWNER,2018-04-10 09:27:39+00:00,BUDGET OWNER,25,2018-04-09 13:43:27+00:00
9072,request for payment 43419,Permit FINAL_APPROVED by SUPERVISOR,2018-04-10 13:10:54+00:00,SUPERVISOR,1,2018-04-10 09:27:39+00:00
9073,request for payment 43419,Request For Payment SUBMITTED by EMPLOYEE,2018-04-30 10:00:56+00:00,EMPLOYEE,2,2018-04-10 13:10:54+00:00
9074,request for payment 43419,Request For Payment APPROVED by ADMINISTRATION,2018-04-30 10:10:21+00:00,ADMINISTRATION,21,2018-04-30 10:00:56+00:00
9075,request for payment 43419,Request For Payment APPROVED by BUDGET OWNER,2018-04-30 10:59:48+00:00,BUDGET OWNER,22,2018-04-30 10:10:21+00:00
9076,request for payment 43419,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-03 15:32:26+00:00,SUPERVISOR,3,2018-04-30 10:59:48+00:00
9077,request for payment 43419,Request Payment,2018-05-08 09:39:17+00:00,UNDEFINED,6,2018-05-03 15:32:26+00:00
9078,request for payment 43419,Payment Handled,2018-05-14 17:31:23+00:00,UNDEFINED,7,2018-05-08 09:39:17+00:00
9079,request for payment 46821,Permit SUBMITTED by EMPLOYEE,2018-04-09 14:36:52+00:00,EMPLOYEE,0,2018-04-09 14:36:52+00:00
9080,request for payment 46821,Permit APPROVED by ADMINISTRATION,2018-04-09 14:37:00+00:00,ADMINISTRATION,24,2018-04-09 14:36:52+00:00
9081,request for payment 46821,Permit FINAL_APPROVED by SUPERVISOR,2018-04-09 16:29:01+00:00,SUPERVISOR,1,2018-04-09 14:37:00+00:00
9082,request for payment 46821,Request For Payment SUBMITTED by EMPLOYEE,2018-04-23 16:53:21+00:00,EMPLOYEE,2,2018-04-09 16:29:01+00:00
9083,request for payment 46821,Request For Payment APPROVED by ADMINISTRATION,2018-04-23 16:53:56+00:00,ADMINISTRATION,21,2018-04-23 16:53:21+00:00
9084,request for payment 46821,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-24 11:56:14+00:00,SUPERVISOR,3,2018-04-23 16:53:56+00:00
9085,request for payment 46821,Request Payment,2018-06-12 13:30:32+00:00,UNDEFINED,6,2018-04-24 11:56:14+00:00
9086,request for payment 46821,Payment Handled,2018-06-14 17:31:33+00:00,UNDEFINED,7,2018-06-12 13:30:32+00:00
9087,request for payment 46654,Permit SUBMITTED by EMPLOYEE,2018-04-09 15:16:49+00:00,EMPLOYEE,0,2018-04-09 15:16:49+00:00
9088,request for payment 46654,Permit APPROVED by ADMINISTRATION,2018-04-09 15:16:59+00:00,ADMINISTRATION,24,2018-04-09 15:16:49+00:00
9089,request for payment 46654,Permit APPROVED by BUDGET OWNER,2018-04-09 16:29:30+00:00,BUDGET OWNER,25,2018-04-09 15:16:59+00:00
9090,request for payment 46654,Permit FINAL_APPROVED by SUPERVISOR,2018-04-12 09:03:02+00:00,SUPERVISOR,1,2018-04-09 16:29:30+00:00
9091,request for payment 46654,Request For Payment SUBMITTED by EMPLOYEE,2018-04-13 08:13:12+00:00,EMPLOYEE,2,2018-04-12 09:03:02+00:00
9092,request for payment 46654,Request For Payment APPROVED by ADMINISTRATION,2018-04-13 08:13:30+00:00,ADMINISTRATION,21,2018-04-13 08:13:12+00:00
9093,request for payment 46654,Request For Payment APPROVED by BUDGET OWNER,2018-04-13 08:37:52+00:00,BUDGET OWNER,22,2018-04-13 08:13:30+00:00
9094,request for payment 46654,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-20 05:15:16+00:00,SUPERVISOR,3,2018-04-13 08:37:52+00:00
9095,request for payment 46654,Request Payment,2018-04-26 07:43:08+00:00,UNDEFINED,6,2018-04-20 05:15:16+00:00
9096,request for payment 46654,Payment Handled,2018-04-30 17:31:12+00:00,UNDEFINED,7,2018-04-26 07:43:08+00:00
9097,request for payment 43445,Permit SUBMITTED by EMPLOYEE,2018-04-09 16:09:08+00:00,EMPLOYEE,0,2018-04-09 16:09:08+00:00
9098,request for payment 43445,Permit APPROVED by ADMINISTRATION,2018-04-09 16:09:10+00:00,ADMINISTRATION,24,2018-04-09 16:09:08+00:00
9099,request for payment 43445,Permit APPROVED by BUDGET OWNER,2018-04-10 09:27:04+00:00,BUDGET OWNER,25,2018-04-09 16:09:10+00:00
9100,request for payment 43445,Permit FINAL_APPROVED by SUPERVISOR,2018-04-10 10:55:48+00:00,SUPERVISOR,1,2018-04-10 09:27:04+00:00
9101,request for payment 43445,Request For Payment SUBMITTED by EMPLOYEE,2018-05-07 12:13:17+00:00,EMPLOYEE,2,2018-04-10 10:55:48+00:00
9102,request for payment 43445,Request For Payment APPROVED by ADMINISTRATION,2018-05-07 12:13:21+00:00,ADMINISTRATION,21,2018-05-07 12:13:17+00:00
9103,request for payment 43445,Request For Payment APPROVED by BUDGET OWNER,2018-05-08 10:50:12+00:00,BUDGET OWNER,22,2018-05-07 12:13:21+00:00
9104,request for payment 43445,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-08 13:42:53+00:00,SUPERVISOR,3,2018-05-08 10:50:12+00:00
9105,request for payment 43445,Request Payment,2018-05-08 13:42:54+00:00,UNDEFINED,6,2018-05-08 13:42:53+00:00
9106,request for payment 43445,Payment Handled,2018-05-14 17:31:23+00:00,UNDEFINED,7,2018-05-08 13:42:54+00:00
9107,request for payment 53834,Permit SUBMITTED by EMPLOYEE,2018-04-09 20:03:33+00:00,EMPLOYEE,0,2018-04-09 20:03:33+00:00
9108,request for payment 53834,Permit APPROVED by ADMINISTRATION,2018-04-09 20:03:36+00:00,ADMINISTRATION,24,2018-04-09 20:03:33+00:00
9109,request for payment 53834,Permit FINAL_APPROVED by SUPERVISOR,2018-04-10 15:58:46+00:00,SUPERVISOR,1,2018-04-09 20:03:36+00:00
9110,request for payment 53834,Request For Payment SUBMITTED by EMPLOYEE,2018-06-06 22:56:15+00:00,EMPLOYEE,2,2018-04-10 15:58:46+00:00
9111,request for payment 53834,Request For Payment APPROVED by ADMINISTRATION,2018-06-06 22:56:19+00:00,ADMINISTRATION,21,2018-06-06 22:56:15+00:00
9112,request for payment 53834,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-12 12:24:13+00:00,SUPERVISOR,3,2018-06-06 22:56:19+00:00
9113,request for payment 53834,Request Payment,2018-06-21 08:19:07+00:00,UNDEFINED,6,2018-06-12 12:24:13+00:00
9114,request for payment 53834,Payment Handled,2018-06-25 17:31:30+00:00,UNDEFINED,7,2018-06-21 08:19:07+00:00
9115,request for payment 53832,Permit SUBMITTED by EMPLOYEE,2018-04-09 20:03:33+00:00,EMPLOYEE,0,2018-04-09 20:03:33+00:00
9116,request for payment 53832,Permit APPROVED by ADMINISTRATION,2018-04-09 20:03:36+00:00,ADMINISTRATION,24,2018-04-09 20:03:33+00:00
9117,request for payment 53832,Permit FINAL_APPROVED by SUPERVISOR,2018-04-10 15:58:46+00:00,SUPERVISOR,1,2018-04-09 20:03:36+00:00
9118,request for payment 53832,Request For Payment SUBMITTED by EMPLOYEE,2018-05-14 15:33:45+00:00,EMPLOYEE,2,2018-04-10 15:58:46+00:00
9119,request for payment 53832,Request For Payment REJECTED by ADMINISTRATION,2018-05-14 15:33:51+00:00,ADMINISTRATION,23,2018-05-14 15:33:45+00:00
9120,request for payment 53832,Request For Payment REJECTED by EMPLOYEE,2018-05-15 16:00:41+00:00,EMPLOYEE,13,2018-05-14 15:33:51+00:00
9121,request for payment 53832,Request For Payment SUBMITTED by EMPLOYEE,2018-05-16 10:45:41+00:00,EMPLOYEE,2,2018-05-15 16:00:41+00:00
9122,request for payment 53832,Request For Payment APPROVED by ADMINISTRATION,2018-05-16 10:45:49+00:00,ADMINISTRATION,21,2018-05-16 10:45:41+00:00
9123,request for payment 53832,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-16 12:09:34+00:00,SUPERVISOR,3,2018-05-16 10:45:49+00:00
9124,request for payment 53832,Request Payment,2018-05-17 08:35:57+00:00,UNDEFINED,6,2018-05-16 12:09:34+00:00
9125,request for payment 53832,Payment Handled,2018-05-24 17:31:08+00:00,UNDEFINED,7,2018-05-17 08:35:57+00:00
9126,request for payment 46845,Permit SUBMITTED by EMPLOYEE,2018-04-09 21:08:10+00:00,EMPLOYEE,0,2018-04-09 21:08:10+00:00
9127,request for payment 46845,Permit APPROVED by ADMINISTRATION,2018-04-09 21:08:13+00:00,ADMINISTRATION,24,2018-04-09 21:08:10+00:00
9128,request for payment 46845,Permit FINAL_APPROVED by SUPERVISOR,2018-04-11 15:16:57+00:00,SUPERVISOR,1,2018-04-09 21:08:13+00:00
9129,request for payment 46845,Request For Payment SUBMITTED by EMPLOYEE,2018-05-07 15:44:17+00:00,EMPLOYEE,2,2018-04-11 15:16:57+00:00
9130,request for payment 46845,Request For Payment APPROVED by ADMINISTRATION,2018-05-07 15:44:53+00:00,ADMINISTRATION,21,2018-05-07 15:44:17+00:00
9131,request for payment 46845,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-14 13:38:17+00:00,SUPERVISOR,3,2018-05-07 15:44:53+00:00
9132,request for payment 46845,Request Payment,2018-05-23 09:21:50+00:00,UNDEFINED,6,2018-05-14 13:38:17+00:00
9133,request for payment 46845,Payment Handled,2018-05-24 17:31:08+00:00,UNDEFINED,7,2018-05-23 09:21:50+00:00
9134,request for payment 46843,Permit SUBMITTED by EMPLOYEE,2018-04-09 21:08:10+00:00,EMPLOYEE,0,2018-04-09 21:08:10+00:00
9135,request for payment 46843,Permit APPROVED by ADMINISTRATION,2018-04-09 21:08:13+00:00,ADMINISTRATION,24,2018-04-09 21:08:10+00:00
9136,request for payment 46843,Permit FINAL_APPROVED by SUPERVISOR,2018-04-11 15:16:57+00:00,SUPERVISOR,1,2018-04-09 21:08:13+00:00
9137,request for payment 46843,Request For Payment SUBMITTED by EMPLOYEE,2018-05-07 15:45:31+00:00,EMPLOYEE,2,2018-04-11 15:16:57+00:00
9138,request for payment 46843,Request For Payment REJECTED by ADMINISTRATION,2018-05-07 15:45:33+00:00,ADMINISTRATION,23,2018-05-07 15:45:31+00:00
9139,request for payment 46843,Request For Payment REJECTED by EMPLOYEE,2018-05-14 13:37:34+00:00,EMPLOYEE,13,2018-05-07 15:45:33+00:00
9140,request for payment 46843,Request For Payment SUBMITTED by EMPLOYEE,2018-05-14 13:49:27+00:00,EMPLOYEE,2,2018-05-14 13:37:34+00:00
9141,request for payment 46843,Request For Payment APPROVED by ADMINISTRATION,2018-05-14 13:49:31+00:00,ADMINISTRATION,21,2018-05-14 13:49:27+00:00
9142,request for payment 46843,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-14 13:58:40+00:00,SUPERVISOR,3,2018-05-14 13:49:31+00:00
9143,request for payment 46843,Request Payment,2018-05-23 09:21:46+00:00,UNDEFINED,6,2018-05-14 13:58:40+00:00
9144,request for payment 46843,Payment Handled,2018-05-24 17:31:08+00:00,UNDEFINED,7,2018-05-23 09:21:46+00:00
9145,request for payment 49672,Permit SUBMITTED by EMPLOYEE,2018-04-10 09:45:58+00:00,EMPLOYEE,0,2018-04-10 09:45:58+00:00
9146,request for payment 49672,Permit APPROVED by ADMINISTRATION,2018-04-10 09:46:01+00:00,ADMINISTRATION,24,2018-04-10 09:45:58+00:00
9147,request for payment 49672,Permit APPROVED by BUDGET OWNER,2018-04-11 15:17:17+00:00,BUDGET OWNER,25,2018-04-10 09:46:01+00:00
9148,request for payment 49672,Permit FINAL_APPROVED by SUPERVISOR,2018-04-18 05:15:18+00:00,SUPERVISOR,1,2018-04-11 15:17:17+00:00
9149,request for payment 49672,Request For Payment SUBMITTED by EMPLOYEE,2018-05-07 12:08:13+00:00,EMPLOYEE,2,2018-04-18 05:15:18+00:00
9150,request for payment 49672,Request For Payment APPROVED by ADMINISTRATION,2018-05-07 12:08:16+00:00,ADMINISTRATION,21,2018-05-07 12:08:13+00:00
9151,request for payment 49672,Request For Payment APPROVED by BUDGET OWNER,2018-05-07 12:15:03+00:00,BUDGET OWNER,22,2018-05-07 12:08:16+00:00
9152,request for payment 49672,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-14 05:15:31+00:00,SUPERVISOR,3,2018-05-07 12:15:03+00:00
9153,request for payment 49672,Request Payment,2018-05-24 12:21:07+00:00,UNDEFINED,6,2018-05-14 05:15:31+00:00
9154,request for payment 49672,Payment Handled,2018-05-28 17:30:59+00:00,UNDEFINED,7,2018-05-24 12:21:07+00:00
9155,request for payment 49674,Permit SUBMITTED by EMPLOYEE,2018-04-10 09:45:58+00:00,EMPLOYEE,0,2018-04-10 09:45:58+00:00
9156,request for payment 49674,Permit APPROVED by ADMINISTRATION,2018-04-10 09:46:01+00:00,ADMINISTRATION,24,2018-04-10 09:45:58+00:00
9157,request for payment 49674,Permit APPROVED by BUDGET OWNER,2018-04-11 15:17:17+00:00,BUDGET OWNER,25,2018-04-10 09:46:01+00:00
9158,request for payment 49674,Permit FINAL_APPROVED by SUPERVISOR,2018-04-18 05:15:18+00:00,SUPERVISOR,1,2018-04-11 15:17:17+00:00
9159,request for payment 49674,Request For Payment SUBMITTED by EMPLOYEE,2018-05-07 12:04:59+00:00,EMPLOYEE,2,2018-04-18 05:15:18+00:00
9160,request for payment 49674,Request For Payment REJECTED by ADMINISTRATION,2018-05-07 12:05:03+00:00,ADMINISTRATION,23,2018-05-07 12:04:59+00:00
9161,request for payment 49674,Request For Payment REJECTED by EMPLOYEE,2018-05-07 12:26:38+00:00,EMPLOYEE,13,2018-05-07 12:05:03+00:00
9162,request for payment 49674,Request For Payment SUBMITTED by EMPLOYEE,2018-05-07 12:29:18+00:00,EMPLOYEE,2,2018-05-07 12:26:38+00:00
9163,request for payment 49674,Request For Payment APPROVED by ADMINISTRATION,2018-05-07 12:29:20+00:00,ADMINISTRATION,21,2018-05-07 12:29:18+00:00
9164,request for payment 49674,Request For Payment APPROVED by BUDGET OWNER,2018-05-07 12:38:25+00:00,BUDGET OWNER,22,2018-05-07 12:29:20+00:00
9165,request for payment 49674,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-14 05:15:31+00:00,SUPERVISOR,3,2018-05-07 12:38:25+00:00
9166,request for payment 49674,Request Payment,2018-05-24 10:24:54+00:00,UNDEFINED,6,2018-05-14 05:15:31+00:00
9167,request for payment 49674,Payment Handled,2018-05-28 17:30:59+00:00,UNDEFINED,7,2018-05-24 10:24:54+00:00
9168,request for payment 49670,Permit SUBMITTED by EMPLOYEE,2018-04-10 09:45:58+00:00,EMPLOYEE,0,2018-04-10 09:45:58+00:00
9169,request for payment 49670,Permit APPROVED by ADMINISTRATION,2018-04-10 09:46:01+00:00,ADMINISTRATION,24,2018-04-10 09:45:58+00:00
9170,request for payment 49670,Permit APPROVED by BUDGET OWNER,2018-04-11 15:17:17+00:00,BUDGET OWNER,25,2018-04-10 09:46:01+00:00
9171,request for payment 49670,Permit FINAL_APPROVED by SUPERVISOR,2018-04-18 05:15:18+00:00,SUPERVISOR,1,2018-04-11 15:17:17+00:00
9172,request for payment 49670,Request For Payment SUBMITTED by EMPLOYEE,2018-05-07 12:08:43+00:00,EMPLOYEE,2,2018-04-18 05:15:18+00:00
9173,request for payment 49670,Request For Payment APPROVED by ADMINISTRATION,2018-05-07 12:08:46+00:00,ADMINISTRATION,21,2018-05-07 12:08:43+00:00
9174,request for payment 49670,Request For Payment APPROVED by BUDGET OWNER,2018-05-07 12:11:15+00:00,BUDGET OWNER,22,2018-05-07 12:08:46+00:00
9175,request for payment 49670,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-14 05:15:31+00:00,SUPERVISOR,3,2018-05-07 12:11:15+00:00
9176,request for payment 49670,Request Payment,2018-05-24 10:26:00+00:00,UNDEFINED,6,2018-05-14 05:15:31+00:00
9177,request for payment 49670,Payment Handled,2018-05-28 17:30:59+00:00,UNDEFINED,7,2018-05-24 10:26:00+00:00
9178,request for payment 41336,Permit SUBMITTED by EMPLOYEE,2018-04-10 15:03:15+00:00,EMPLOYEE,0,2018-04-10 15:03:15+00:00
9179,request for payment 41336,Permit APPROVED by ADMINISTRATION,2018-04-10 15:03:26+00:00,ADMINISTRATION,24,2018-04-10 15:03:15+00:00
9180,request for payment 41336,Permit FINAL_APPROVED by SUPERVISOR,2018-04-11 15:17:11+00:00,SUPERVISOR,1,2018-04-10 15:03:26+00:00
9181,request for payment 41336,Request For Payment SUBMITTED by EMPLOYEE,2018-04-13 15:33:12+00:00,EMPLOYEE,2,2018-04-11 15:17:11+00:00
9182,request for payment 41336,Request For Payment REJECTED by ADMINISTRATION,2018-04-13 15:33:16+00:00,ADMINISTRATION,23,2018-04-13 15:33:12+00:00
9183,request for payment 41336,Request For Payment REJECTED by EMPLOYEE,2018-04-16 13:59:45+00:00,EMPLOYEE,13,2018-04-13 15:33:16+00:00
9184,request for payment 41336,Request For Payment SUBMITTED by EMPLOYEE,2018-04-16 14:18:09+00:00,EMPLOYEE,2,2018-04-16 13:59:45+00:00
9185,request for payment 41336,Request For Payment APPROVED by ADMINISTRATION,2018-04-16 14:18:16+00:00,ADMINISTRATION,21,2018-04-16 14:18:09+00:00
9186,request for payment 41336,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-17 09:15:58+00:00,SUPERVISOR,3,2018-04-16 14:18:16+00:00
9187,request for payment 41336,Request Payment,2018-04-19 08:24:04+00:00,UNDEFINED,6,2018-04-17 09:15:58+00:00
9188,request for payment 41336,Payment Handled,2018-04-23 17:31:12+00:00,UNDEFINED,7,2018-04-19 08:24:04+00:00
9189,request for payment 41339,Permit SUBMITTED by EMPLOYEE,2018-04-10 15:03:15+00:00,EMPLOYEE,0,2018-04-10 15:03:15+00:00
9190,request for payment 41339,Permit APPROVED by ADMINISTRATION,2018-04-10 15:03:26+00:00,ADMINISTRATION,24,2018-04-10 15:03:15+00:00
9191,request for payment 41339,Permit FINAL_APPROVED by SUPERVISOR,2018-04-11 15:17:11+00:00,SUPERVISOR,1,2018-04-10 15:03:26+00:00
9192,request for payment 41339,Request For Payment SUBMITTED by EMPLOYEE,2018-04-13 15:30:18+00:00,EMPLOYEE,2,2018-04-11 15:17:11+00:00
9193,request for payment 41339,Request For Payment APPROVED by ADMINISTRATION,2018-04-13 15:30:40+00:00,ADMINISTRATION,21,2018-04-13 15:30:18+00:00
9194,request for payment 41339,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-16 13:40:51+00:00,SUPERVISOR,3,2018-04-13 15:30:40+00:00
9195,request for payment 41339,Request Payment,2018-04-17 08:36:19+00:00,UNDEFINED,6,2018-04-16 13:40:51+00:00
9196,request for payment 41339,Payment Handled,2018-04-19 17:31:32+00:00,UNDEFINED,7,2018-04-17 08:36:19+00:00
9197,request for payment 54739,Permit SUBMITTED by EMPLOYEE,2018-04-10 18:39:28+00:00,EMPLOYEE,0,2018-04-10 18:39:28+00:00
9198,request for payment 54739,Permit APPROVED by ADMINISTRATION,2018-04-10 18:39:34+00:00,ADMINISTRATION,24,2018-04-10 18:39:28+00:00
9199,request for payment 54739,Permit FINAL_APPROVED by SUPERVISOR,2018-04-12 09:47:07+00:00,SUPERVISOR,1,2018-04-10 18:39:34+00:00
9200,request for payment 54739,Request For Payment SUBMITTED by EMPLOYEE,2018-07-12 19:21:54+00:00,EMPLOYEE,2,2018-04-12 09:47:07+00:00
9201,request for payment 54739,Request For Payment REJECTED by ADMINISTRATION,2018-07-12 19:22:36+00:00,ADMINISTRATION,23,2018-07-12 19:21:54+00:00
9202,request for payment 54739,Request For Payment REJECTED by EMPLOYEE,2018-07-19 13:38:15+00:00,EMPLOYEE,13,2018-07-12 19:22:36+00:00
9203,request for payment 54739,Request For Payment SUBMITTED by EMPLOYEE,2018-07-19 13:48:51+00:00,EMPLOYEE,2,2018-07-19 13:38:15+00:00
9204,request for payment 54739,Request For Payment REJECTED by ADMINISTRATION,2018-07-20 16:58:03+00:00,ADMINISTRATION,23,2018-07-19 13:48:51+00:00
9205,request for payment 54739,Request For Payment REJECTED by EMPLOYEE,2018-07-24 08:55:27+00:00,EMPLOYEE,13,2018-07-20 16:58:03+00:00
9206,request for payment 54737,Permit SUBMITTED by EMPLOYEE,2018-04-10 18:39:28+00:00,EMPLOYEE,0,2018-04-10 18:39:28+00:00
9207,request for payment 54737,Permit APPROVED by ADMINISTRATION,2018-04-10 18:39:34+00:00,ADMINISTRATION,24,2018-04-10 18:39:28+00:00
9208,request for payment 54737,Permit FINAL_APPROVED by SUPERVISOR,2018-04-12 09:47:07+00:00,SUPERVISOR,1,2018-04-10 18:39:34+00:00
9209,request for payment 54737,Request For Payment SUBMITTED by EMPLOYEE,2018-04-25 08:12:53+00:00,EMPLOYEE,2,2018-04-12 09:47:07+00:00
9210,request for payment 54737,Request For Payment REJECTED by ADMINISTRATION,2018-04-25 08:13:25+00:00,ADMINISTRATION,23,2018-04-25 08:12:53+00:00
9211,request for payment 54737,Request For Payment REJECTED by EMPLOYEE,2018-04-25 13:57:57+00:00,EMPLOYEE,13,2018-04-25 08:13:25+00:00
9212,request for payment 54737,Request For Payment SUBMITTED by EMPLOYEE,2018-04-27 18:48:57+00:00,EMPLOYEE,2,2018-04-25 13:57:57+00:00
9213,request for payment 54737,Request For Payment APPROVED by ADMINISTRATION,2018-04-27 18:51:03+00:00,ADMINISTRATION,21,2018-04-27 18:48:57+00:00
9214,request for payment 54737,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-30 11:36:03+00:00,SUPERVISOR,3,2018-04-27 18:51:03+00:00
9215,request for payment 54737,Request Payment,2018-04-30 13:22:15+00:00,UNDEFINED,6,2018-04-30 11:36:03+00:00
9216,request for payment 54737,Payment Handled,2018-05-03 17:31:17+00:00,UNDEFINED,7,2018-04-30 13:22:15+00:00
9217,request for payment 54740,Permit SUBMITTED by EMPLOYEE,2018-04-10 18:39:28+00:00,EMPLOYEE,0,2018-04-10 18:39:28+00:00
